"HITId","HITTypeId","Title","CreationTime","MaxAssignments","AssignmentDurationInSeconds","AssignmentId","WorkerId","AcceptTime","SubmitTime","WorkTimeInSeconds","Input.id","Input.payload","Answer.audio","Answer.neither","Answer.ocr","Answer.sanity-check","Answer.video","Turkle.Username"
"938170","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75556","166","Mon Sep 29 21:18:27 UTC 2025","Mon Sep 29 21:19:13 UTC 2025","46","2018 lower Puna eruption_33","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption involved multiple fissures opening in the Leilani Estates and Lanipuna Gardens subdivisions, with lava flows that rapidly expanded over the following weeks."", ""Extracted_Claims"": [""The eruption involved multiple fissures opening"", ""The fissures opened in the Leilani Estates subdivision"", ""The fissures opened in the Lanipuna Gardens subdivision"", ""Lava flows occurred as a result of the fissures"", ""The lava flows expanded over the following weeks"", ""The expansion of the lava flows happened rapidly""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false,false,false,false]","[false,true,true,false,false,false]","[false,false,false,false,false,false]","","[true,false,false,true,true,true]","ksanders"
"938171","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75557","166","Mon Sep 29 21:19:13 UTC 2025","Mon Sep 29 21:20:13 UTC 2025","60","2018 lower Puna eruption_34","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""By mid-May, the lava had reached the coast, creating new landforms and causing widespread destruction."", ""Extracted_Claims"": [""By mid-May, the lava reached the coast"", ""The lava created new landforms"", ""The lava caused widespread destruction""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false]","[false,true,true]","[false,false,false]","","[true,false,false]","ksanders"
"938172","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75558","166","Mon Sep 29 21:20:13 UTC 2025","Mon Sep 29 21:20:36 UTC 2025","23","2018 lower Puna eruption_35","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption led to the evacuation of thousands of residents, with some refusing to leave despite the hazards."", ""Extracted_Claims"": [""The eruption led to the evacuation of thousands of residents"", ""Some residents refused to leave their homes"", ""There were hazards associated with the eruption"", ""Residents were aware of the hazards""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","ksanders"
"938173","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75559","166","Mon Sep 29 21:20:36 UTC 2025","Mon Sep 29 21:20:49 UTC 2025","13","2018 lower Puna eruption_36","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event was characterized by intense lava fountains, extensive lava flows, and the release of volcanic gases, which posed significant health and safety risks."", ""Extracted_Claims"": [""The event featured intense lava fountains"", ""The event involved extensive lava flows"", ""Volcanic gases were released during the event"", ""The release of volcanic gases posed significant health risks"", ""The release of volcanic gases posed significant safety risks""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false,false,false]","[true,false,true,true,true]","[false,false,false,false,false]","","[false,true,false,false,false]","ksanders"
"938174","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75560","166","Mon Sep 29 21:20:49 UTC 2025","Mon Sep 29 21:21:04 UTC 2025","15","2018 lower Puna eruption_37","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The U.S. Geological Survey (USGS) and Hawaii County Civil Defense provided regular updates and advisories, emphasizing the need for preparedness and caution."", ""Extracted_Claims"": [""The U.S. Geological Survey (USGS) provided regular updates and advisories"", ""Hawaii County Civil Defense provided regular updates and advisories"", ""The updates and advisories emphasized the need for preparedness"", ""The updates and advisories emphasized the need for caution""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","ksanders"
"938175","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75561","166","Mon Sep 29 21:21:04 UTC 2025","Mon Sep 29 21:22:02 UTC 2025","58","2018 lower Puna eruption_38","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption continued to evolve, with lava entering the ocean at Kapoho Bay, creating large plumes of steam and smoke, and reshaping the coastline."", ""Extracted_Claims"": [""The eruption continued to evolve"", ""Lava entered the ocean at Kapoho Bay"", ""Lava entering the ocean created large plumes of steam"", ""Lava entering the ocean created large plumes of smoke"", ""Lava entering the ocean reshaped the coastline""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false,false,false]","[false,true,true,true,true]","[false,false,false,false,false]","","[true,false,false,false,false]","ksanders"
"938176","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75562","166","Mon Sep 29 21:22:02 UTC 2025","Mon Sep 29 21:22:44 UTC 2025","42","2018 lower Puna eruption_39","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event highlighted the raw power of volcanic activity and the importance of monitoring and responding to natural disasters."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption highlighted the raw power of volcanic activity"", ""The 2018 K\u012blauea eruption highlighted the importance of monitoring natural disasters"", ""The 2018 K\u012blauea eruption highlighted the importance of responding to natural disasters""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lr_Gqu7HGPM.mp4""}","[false,false,false]","[true,false,false]","[false,false,false]","","[false,true,true]","ksanders"
"938177","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75563","166","Mon Sep 29 21:22:44 UTC 2025","Mon Sep 29 21:23:10 UTC 2025","26","2018 lower Puna eruption_40","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The 2018 K\u012blauea eruption was a significant volcanic event that occurred in the Lower Puna District of the Big Island of Hawaii, beginning on May 3, 2018."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption was a significant volcanic event"", ""The eruption occurred in the Lower Puna District"", ""The Lower Puna District is located on the Big Island of Hawaii"", ""The eruption began on May 3, 2018""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","ksanders"
"938178","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75564","166","Mon Sep 29 21:23:10 UTC 2025","Mon Sep 29 21:23:55 UTC 2025","45","2018 lower Puna eruption_41","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption involved multiple fissures opening in the Leilani Estates and Lanipuna Gardens subdivisions, with lava flows that rapidly expanded over the following weeks."", ""Extracted_Claims"": [""The eruption involved multiple fissures opening"", ""The fissures opened in the Leilani Estates subdivision"", ""The fissures opened in the Lanipuna Gardens subdivision"", ""Lava flows occurred as a result of the fissures"", ""The lava flows expanded over the following weeks"", ""The expansion of the lava flows happened rapidly""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","ksanders"
"938179","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75565","166","Mon Sep 29 21:23:55 UTC 2025","Mon Sep 29 21:24:02 UTC 2025","7","2018 lower Puna eruption_42","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""By mid-May, the lava had reached the coast, creating new landforms and causing widespread destruction."", ""Extracted_Claims"": [""By mid-May, the lava reached the coast"", ""The lava created new landforms"", ""The lava caused widespread destruction""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false]","[true,true,false]","[false,false,false]","","[false,false,true]","ksanders"
"938180","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75566","166","Mon Sep 29 21:24:02 UTC 2025","Mon Sep 29 21:25:09 UTC 2025","67","2018 lower Puna eruption_43","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption led to the evacuation of thousands of residents, with some refusing to leave despite the hazards."", ""Extracted_Claims"": [""The eruption led to the evacuation of thousands of residents"", ""Some residents refused to leave their homes"", ""There were hazards associated with the eruption"", ""Residents were aware of the hazards""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false]","[true,true,false,true]","[false,false,false,false]","","[false,false,true,false]","ksanders"
"938181","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75567","166","Mon Sep 29 21:25:09 UTC 2025","Tue Sep 30 15:00:05 UTC 2025","63296","2018 lower Puna eruption_44","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event was characterized by intense lava fountains, extensive lava flows, and the release of volcanic gases, which posed significant health and safety risks."", ""Extracted_Claims"": [""The event featured intense lava fountains"", ""The event involved extensive lava flows"", ""Volcanic gases were released during the event"", ""The release of volcanic gases posed significant health risks"", ""The release of volcanic gases posed significant safety risks""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false,false]","[false,false,false,true,true]","[false,false,false,false,false]","","[true,true,true,false,false]","ksanders"
"938182","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75612","248","Tue Sep 30 14:08:19 UTC 2025","Tue Sep 30 14:08:42 UTC 2025","23","2018 lower Puna eruption_45","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The U.S. Geological Survey (USGS) and Hawaii County Civil Defense provided regular updates and advisories, emphasizing the need for preparedness and caution."", ""Extracted_Claims"": [""The U.S. Geological Survey (USGS) provided regular updates and advisories"", ""Hawaii County Civil Defense provided regular updates and advisories"", ""The updates and advisories emphasized the need for preparedness"", ""The updates and advisories emphasized the need for caution""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","amart233"
"938183","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75613","248","Tue Sep 30 14:08:42 UTC 2025","Tue Sep 30 14:08:55 UTC 2025","13","2018 lower Puna eruption_46","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption continued to evolve, with lava entering the ocean at Kapoho Bay, creating large plumes of steam and smoke, and reshaping the coastline."", ""Extracted_Claims"": [""The eruption continued to evolve"", ""Lava entered the ocean at Kapoho Bay"", ""Lava entering the ocean created large plumes of steam"", ""Lava entering the ocean created large plumes of smoke"", ""Lava entering the ocean reshaped the coastline""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","amart233"
"938184","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75614","248","Tue Sep 30 14:08:55 UTC 2025","Tue Sep 30 14:09:02 UTC 2025","7","2018 lower Puna eruption_47","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event highlighted the raw power of volcanic activity and the importance of monitoring and responding to natural disasters."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption highlighted the raw power of volcanic activity"", ""The 2018 K\u012blauea eruption highlighted the importance of monitoring natural disasters"", ""The 2018 K\u012blauea eruption highlighted the importance of responding to natural disasters""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/0JrNc_TZcRk.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","amart233"
"938185","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75615","248","Tue Sep 30 14:09:02 UTC 2025","Tue Sep 30 14:09:31 UTC 2025","29","2018 lower Puna eruption_48","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The 2018 K\u012blauea eruption was a significant volcanic event that occurred in the Lower Puna District of the Big Island of Hawaii, beginning on May 3, 2018."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption was a significant volcanic event"", ""The eruption occurred in the Lower Puna District"", ""The Lower Puna District is located on the Big Island of Hawaii"", ""The eruption began on May 3, 2018""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false]","[true,false,true,true]","[false,false,false,false]","","[false,true,false,false]","amart233"
"938186","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75616","248","Tue Sep 30 14:09:31 UTC 2025","Tue Sep 30 14:09:48 UTC 2025","17","2018 lower Puna eruption_49","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption involved multiple fissures opening in the Leilani Estates and Lanipuna Gardens subdivisions, with lava flows that rapidly expanded over the following weeks."", ""Extracted_Claims"": [""The eruption involved multiple fissures opening"", ""The fissures opened in the Leilani Estates subdivision"", ""The fissures opened in the Lanipuna Gardens subdivision"", ""Lava flows occurred as a result of the fissures"", ""The lava flows expanded over the following weeks"", ""The expansion of the lava flows happened rapidly""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","amart233"
"938187","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75617","248","Tue Sep 30 14:09:48 UTC 2025","Tue Sep 30 14:09:52 UTC 2025","4","2018 lower Puna eruption_50","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""By mid-May, the lava had reached the coast, creating new landforms and causing widespread destruction."", ""Extracted_Claims"": [""By mid-May, the lava reached the coast"", ""The lava created new landforms"", ""The lava caused widespread destruction""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","amart233"
"938188","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75618","248","Tue Sep 30 14:09:52 UTC 2025","Tue Sep 30 14:09:59 UTC 2025","7","2018 lower Puna eruption_51","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption led to the evacuation of thousands of residents, with some refusing to leave despite the hazards."", ""Extracted_Claims"": [""The eruption led to the evacuation of thousands of residents"", ""Some residents refused to leave their homes"", ""There were hazards associated with the eruption"", ""Residents were aware of the hazards""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","amart233"
"938189","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75619","248","Tue Sep 30 14:09:59 UTC 2025","Tue Sep 30 14:10:05 UTC 2025","6","2018 lower Puna eruption_52","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event was characterized by intense lava fountains, extensive lava flows, and the release of volcanic gases, which posed significant health and safety risks."", ""Extracted_Claims"": [""The event featured intense lava fountains"", ""The event involved extensive lava flows"", ""Volcanic gases were released during the event"", ""The release of volcanic gases posed significant health risks"", ""The release of volcanic gases posed significant safety risks""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","amart233"
"938190","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75620","248","Tue Sep 30 14:10:06 UTC 2025","Tue Sep 30 14:10:17 UTC 2025","11","2018 lower Puna eruption_53","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The U.S. Geological Survey (USGS) and Hawaii County Civil Defense provided regular updates and advisories, emphasizing the need for preparedness and caution."", ""Extracted_Claims"": [""The U.S. Geological Survey (USGS) provided regular updates and advisories"", ""Hawaii County Civil Defense provided regular updates and advisories"", ""The updates and advisories emphasized the need for preparedness"", ""The updates and advisories emphasized the need for caution""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false]","[true,false,false,false]","[false,false,false,false]","","[false,true,true,true]","amart233"
"938191","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75621","248","Tue Sep 30 14:10:17 UTC 2025","Tue Sep 30 14:10:24 UTC 2025","7","2018 lower Puna eruption_54","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption continued to evolve, with lava entering the ocean at Kapoho Bay, creating large plumes of steam and smoke, and reshaping the coastline."", ""Extracted_Claims"": [""The eruption continued to evolve"", ""Lava entered the ocean at Kapoho Bay"", ""Lava entering the ocean created large plumes of steam"", ""Lava entering the ocean created large plumes of smoke"", ""Lava entering the ocean reshaped the coastline""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","amart233"
"938192","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75622","248","Tue Sep 30 14:10:24 UTC 2025","Tue Sep 30 14:10:28 UTC 2025","4","2018 lower Puna eruption_55","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event highlighted the raw power of volcanic activity and the importance of monitoring and responding to natural disasters."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption highlighted the raw power of volcanic activity"", ""The 2018 K\u012blauea eruption highlighted the importance of monitoring natural disasters"", ""The 2018 K\u012blauea eruption highlighted the importance of responding to natural disasters""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/lMK0-07ba78.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","amart233"
"938193","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75624","166","Tue Sep 30 15:00:05 UTC 2025","Tue Sep 30 15:02:01 UTC 2025","116","2018 lower Puna eruption_56","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The 2018 K\u012blauea eruption was a significant volcanic event that occurred in the Lower Puna District of the Big Island of Hawaii, beginning on May 3, 2018."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption was a significant volcanic event"", ""The eruption occurred in the Lower Puna District"", ""The Lower Puna District is located on the Big Island of Hawaii"", ""The eruption began on May 3, 2018""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","ksanders"
"938194","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75625","166","Tue Sep 30 15:02:01 UTC 2025","Tue Sep 30 15:03:04 UTC 2025","63","2018 lower Puna eruption_57","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption involved multiple fissures opening in the Leilani Estates and Lanipuna Gardens subdivisions, with lava flows that rapidly expanded over the following weeks."", ""Extracted_Claims"": [""The eruption involved multiple fissures opening"", ""The fissures opened in the Leilani Estates subdivision"", ""The fissures opened in the Lanipuna Gardens subdivision"", ""Lava flows occurred as a result of the fissures"", ""The lava flows expanded over the following weeks"", ""The expansion of the lava flows happened rapidly""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false,false,false]","[true,true,true,true,true,true]","[false,false,false,false,false,false]","","[false,false,false,false,false,false]","ksanders"
"938195","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75626","166","Tue Sep 30 15:03:04 UTC 2025","Tue Sep 30 15:04:16 UTC 2025","72","2018 lower Puna eruption_58","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""By mid-May, the lava had reached the coast, creating new landforms and causing widespread destruction."", ""Extracted_Claims"": [""By mid-May, the lava reached the coast"", ""The lava created new landforms"", ""The lava caused widespread destruction""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","ksanders"
"938196","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75627","166","Tue Sep 30 15:04:16 UTC 2025","Tue Sep 30 15:05:13 UTC 2025","57","2018 lower Puna eruption_59","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption led to the evacuation of thousands of residents, with some refusing to leave despite the hazards."", ""Extracted_Claims"": [""The eruption led to the evacuation of thousands of residents"", ""Some residents refused to leave their homes"", ""There were hazards associated with the eruption"", ""Residents were aware of the hazards""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false]","[true,true,false,true]","[false,false,false,false]","","[false,false,true,false]","ksanders"
"938197","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75628","166","Tue Sep 30 15:05:14 UTC 2025","Tue Sep 30 15:05:47 UTC 2025","33","2018 lower Puna eruption_60","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event was characterized by intense lava fountains, extensive lava flows, and the release of volcanic gases, which posed significant health and safety risks."", ""Extracted_Claims"": [""The event featured intense lava fountains"", ""The event involved extensive lava flows"", ""Volcanic gases were released during the event"", ""The release of volcanic gases posed significant health risks"", ""The release of volcanic gases posed significant safety risks""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false,false]","[false,true,true,true,true]","[false,false,false,false,false]","","[true,false,false,false,false]","ksanders"
"938198","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75629","166","Tue Sep 30 15:05:47 UTC 2025","Tue Sep 30 15:06:56 UTC 2025","69","2018 lower Puna eruption_61","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The U.S. Geological Survey (USGS) and Hawaii County Civil Defense provided regular updates and advisories, emphasizing the need for preparedness and caution."", ""Extracted_Claims"": [""The U.S. Geological Survey (USGS) provided regular updates and advisories"", ""Hawaii County Civil Defense provided regular updates and advisories"", ""The updates and advisories emphasized the need for preparedness"", ""The updates and advisories emphasized the need for caution""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false]","[true,true,true,true]","[false,false,false,false]","","[false,false,false,false]","ksanders"
"938199","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75630","166","Tue Sep 30 15:06:56 UTC 2025","Tue Sep 30 15:08:45 UTC 2025","109","2018 lower Puna eruption_62","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption continued to evolve, with lava entering the ocean at Kapoho Bay, creating large plumes of steam and smoke, and reshaping the coastline."", ""Extracted_Claims"": [""The eruption continued to evolve"", ""Lava entered the ocean at Kapoho Bay"", ""Lava entering the ocean created large plumes of steam"", ""Lava entering the ocean created large plumes of smoke"", ""Lava entering the ocean reshaped the coastline""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false,false,false]","[true,true,true,true,true]","[false,false,false,false,false]","","[false,false,false,false,false]","ksanders"
"938200","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75631","166","Tue Sep 30 15:08:45 UTC 2025","Tue Sep 30 15:09:09 UTC 2025","24","2018 lower Puna eruption_63","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The event highlighted the raw power of volcanic activity and the importance of monitoring and responding to natural disasters."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption highlighted the raw power of volcanic activity"", ""The 2018 K\u012blauea eruption highlighted the importance of monitoring natural disasters"", ""The 2018 K\u012blauea eruption highlighted the importance of responding to natural disasters""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/zeFbPHUMmp8.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","ksanders"
"938201","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75632","166","Tue Sep 30 15:09:09 UTC 2025","Tue Sep 30 15:46:35 UTC 2025","2246","2018 lower Puna eruption_64","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The 2018 K\u012blauea eruption was a significant volcanic event that occurred in the Lower Puna District of the Big Island of Hawaii, beginning on May 3, 2018."", ""Extracted_Claims"": [""The 2018 K\u012blauea eruption was a significant volcanic event"", ""The eruption occurred in the Lower Puna District"", ""The Lower Puna District is located on the Big Island of Hawaii"", ""The eruption began on May 3, 2018""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/udCSXVdxA7s.mp4""}","[false,false,false,false]","[false,true,true,true]","[false,false,false,false]","","[true,false,false,false]","ksanders"
"938202","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75633","166","Tue Sep 30 15:46:35 UTC 2025","Tue Sep 30 15:48:59 UTC 2025","144","2018 lower Puna eruption_65","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""The eruption involved multiple fissures opening in the Leilani Estates and Lanipuna Gardens subdivisions, with lava flows that rapidly expanded over the following weeks."", ""Extracted_Claims"": [""The eruption involved multiple fissures opening"", ""The fissures opened in the Leilani Estates subdivision"", ""The fissures opened in the Lanipuna Gardens subdivision"", ""Lava flows occurred as a result of the fissures"", ""The lava flows expanded over the following weeks"", ""The expansion of the lava flows happened rapidly""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/udCSXVdxA7s.mp4""}","[false,false,false,false,false,false]","[false,true,true,false,true,false]","[false,false,false,false,false,false]","","[true,false,false,true,false,true]","ksanders"
"938203","1098","Eval Paper Grounding Judgments","Mon Sep 15 17:50:07 UTC 2025","1","86400","75634","166","Tue Sep 30 15:49:00 UTC 2025","Tue Sep 30 15:49:15 UTC 2025","15","2018 lower Puna eruption_66","{""Wiki_Title"": ""2018 lower Puna eruption"", ""Claim_Sentence"": ""By mid-May, the lava had reached the coast, creating new landforms and causing widespread destruction."", ""Extracted_Claims"": [""By mid-May, the lava reached the coast"", ""The lava created new landforms"", ""The lava caused widespread destruction""], ""Video_Url"": ""https://cs.jhu.edu/~amart233/videos/udCSXVdxA7s.mp4""}","[false,false,false]","[true,true,true]","[false,false,false]","","[false,false,false]","ksanders"
